Node1,Node2,CN,JI,PA,AA,RA,Label
87350,884448,2,0.002105263157894737,8487,0.7015400425691165,0.0028729791425623065,1
87350,142310,6,0.00625,21689,2.437076193311319,0.02517312369378537,1
87350,2338721,0,0,0,0,0,1
87350,657636,1,0.0010604453870625664,943,0.3623624494970576,0.0017391304347826088,1
87350,807733,1,0.0010604453870625664,943,0.4607739209084347,0.006756756756756757,1
87350,884448,2,0.002105263157894737,8487,0.7015400425691165,0.0028729791425623065,1
87353,1606329,1,0.006369426751592357,765,0.3378928165409137,0.0010976948408342481,1
87353,1606329,1,0.006369426751592357,765,0.3378928165409137,0.0010976948408342481,1
87356,1074111,0,0,140,0,0,1
87356,1074111,0,0,140,0,0,1
87364,1363069,2,0.02531645569620253,308,0.8618458983105625,0.010315483603154835,1
87364,1363069,2,0.02531645569620253,308,0.8618458983105625,0.010315483603154835,1
87365,203955,1,0.007633587786259542,4032,0.4191806548578769,0.00411522633744856,1
87365,203955,1,0.007633587786259542,4032,0.4191806548578769,0.00411522633744856,1
87377,108619,25,0.09259259259259259,21574,10.93378548230201,0.1551977652462358,1
87377,108619,25,0.09259259259259259,21574,10.933785482302008,0.1551977652462358,1
87378,96000,3,0.025,3776,2.585440179336192,0.22053872053872053,1
87378,96000,3,0.025,3776,2.5854401793361923,0.22053872053872053,1
87385,372145,4,0.019417475728155338,5096,1.4671049053542224,0.007656642839644633,1
87385,372145,4,0.019417475728155338,5096,1.4671049053542222,0.007656642839644632,1
87389,2339178,0,0,0,0,0,1
87389,2339378,0,0,0,0,0,1
87389,753779,0,0,4815,0,0,1
87389,2339178,0,0,0,0,0,1
87389,2339378,0,0,0,0,0,1
87389,753779,0,0,4815,0,0,1
87391,1918857,12,0.16216216216216217,1065,5.119519866646508,0.06769265387969124,1
87391,1918857,12,0.16216216216216217,1065,5.119519866646508,0.06769265387969126,1
87393,2338991,0,0,0,0,0,1
87393,2338991,0,0,0,0,0,1
87403,2339547,0,0,0,0,0,1
87403,2339547,0,0,0,0,0,1
87404,113186,6,0.005612722170252572,123664,2.056086209846621,0.007557215248396671,1
87404,121358,15,0.015105740181268883,60416,5.414657986395425,0.028556451645308255,1
87404,2340063,0,0,0,0,0,1
87404,77398,12,0.008869179600886918,397424,9.710755293864121,0.8043392052469406,1
87404,113186,6,0.005612722170252572,123664,2.056086209846621,0.007557215248396672,1
87404,121358,15,0.015105740181268883,60416,5.414657986395426,0.02855645164530826,1
87404,2340063,0,0,0,0,0,1
87404,77398,12,0.008869179600886918,397424,9.710755293864121,0.8043392052469405,1
87408,1341,3,0.0035842293906810036,174464,1.602189109084033,0.045252902155887224,1
87408,2212446,0,0,752,0,0,1
87408,1341,3,0.0035842293906810036,174464,1.602189109084033,0.045252902155887224,1
87408,2212446,0,0,752,0,0,1
87411,937038,0,0,786,0,0,1
87411,937038,0,0,786,0,0,1
87418,28543,0,0,12416,0,0,1
87418,28543,0,0,12416,0,0,1
87419,713437,2,0.014705882352941176,1736,0.9065864040786029,0.01245310747573191,1
87419,713437,2,0.014705882352941176,1736,0.9065864040786029,0.01245310747573191,1
87423,38942,9,0.03982300884955752,13794,4.120938299084299,0.07795417943255004,1
87423,38942,9,0.03982300884955752,13794,4.120938299084299,0.07795417943255002,1
87438,1476399,2,0.03571428571428571,112,0.6962902838391112,0.0027046352407000232,1
87438,1476399,2,0.03571428571428571,112,0.6962902838391112,0.0027046352407000232,1
87439,2338932,1,0.0125,80,0.41494927403532333,0.0038910505836575876,1
87439,2338932,1,0.0125,80,0.41494927403532333,0.0038910505836575876,1
87456,113861,3,0.012711864406779662,5350,1.2895323165376729,0.016754933070722546,1
87456,1534523,1,0.004629629629629629,642,0.3849566359510028,0.0025252525252525255,1
87456,113861,3,0.012711864406779662,5350,1.2895323165376729,0.016754933070722546,1
87456,1534523,1,0.004629629629629629,642,0.3849566359510028,0.0025252525252525255,1
87459,718500,2,0.015873015873015872,496,0.7523039469071098,0.004397930951521713,1
87459,718500,2,0.015873015873015872,496,0.7523039469071098,0.004397930951521713,1
87464,137530,9,0.008687258687258687,34374,3.2877167579656983,0.018043606036839636,1
87464,2340880,0,0,0,0,0,1
87464,137530,9,0.008687258687258687,34374,3.2877167579656987,0.018043606036839636,1
87464,2340880,0,0,0,0,0,1
87466,1277111,3,0.00298804780876494,8982,1.1388189504028323,0.008636428888366871,1
87466,1277111,3,0.00298804780876494,8982,1.1388189504028323,0.008636428888366873,1
87497,46395,5,0.014705882352941176,25974,6.524547713471919,0.8337662337662338,1
87497,46395,5,0.014705882352941176,25974,6.524547713471919,0.8337662337662337,1
87499,1024901,4,0.030303030303030304,655,2.0866885752880306,0.05479291630962582,1
87499,1024901,4,0.030303030303030304,655,2.0866885752880306,0.05479291630962582,1
87503,87420,20,0.17543859649122806,3648,18.9098374412771,1.9413063075217076,1
87503,87420,20,0.17543859649122806,3648,18.909837441277098,1.9413063075217079,1
87538,87534,18,0.42857142857142855,896,16.93804830342272,1.6276594148186687,1
87538,87534,18,0.42857142857142855,896,16.938048303422722,1.6276594148186687,1
87541,87542,4,0.056338028169014086,1064,6.8808626570684766,0.9194139194139195,1
87541,87542,4,0.056338028169014086,1064,6.8808626570684766,0.9194139194139194,1
87543,204141,3,0.003092783505154639,77082,1.1133350841919343,0.006692397948399397,1
87543,2341809,0,0,0,0,0,1
87543,204141,3,0.003092783505154639,77082,1.1133350841919343,0.006692397948399397,1
87543,2341809,0,0,0,0,0,1
87550,1187570,0,0,57,0,0,1
87550,1187570,0,0,57,0,0,1
87556,37093,1,0.0036231884057971015,18942,3.321928094887362,0.5,1
87556,37093,1,0.0036231884057971015,18942,3.321928094887362,0.5,1
87557,51153,15,0.023547880690737835,103467,7.376276822557749,0.21029689144836874,1
87557,51153,15,0.023547880690737835,103467,7.376276822557748,0.21029689144836872,1
87587,1383558,0,0,1970,0,0,1
87587,2342460,0,0,0,0,0,1
87587,930698,0,0,4925,0,0,1
87587,1383558,0,0,1970,0,0,1
87587,2342460,0,0,0,0,0,1
87587,930698,0,0,4925,0,0,1
87595,2041035,0,0,1322,0,0,1
87595,2041035,0,0,1322,0,0,1
87600,2342846,0,0,0,0,0,1
87600,2342846,0,0,0,0,0,1
87610,1167144,0,0,625,0,0,1
87610,1167144,0,0,625,0,0,1
87612,1351,1,0.004,13680,0.33805644974771665,0.0011013215859030838,1
87612,1554077,0,0,2394,0,0,1
87612,52736,12,0.010126582278481013,175446,12.166459202953401,1.2212157057022734,1
87612,7935,10,0.013605442176870748,98154,10.902671644759035,1.1507322451424769,1
87612,1351,1,0.004,13680,0.33805644974771665,0.0011013215859030838,1
87612,1554077,0,0,2394,0,0,1
87612,52736,12,0.010126582278481013,175446,12.1664592029534,1.2212157057022734,1
87612,7935,10,0.013605442176870748,98154,10.902671644759033,1.1507322451424769,1
87655,220018,0,0,10578,0,0,1
87655,220018,0,0,10578,0,0,1
87675,2343461,0,0,0,0,0,1
87675,2343461,0,0,0,0,0,1
87677,32350,13,0.01381509032943677,223808,6.14301944624055,0.15953964980370083,1
87677,32350,13,0.01381509032943677,223808,6.14301944624055,0.15953964980370083,1
87680,2343766,0,0,0,0,0,1
87680,2343766,0,0,0,0,0,1
87681,2343697,0,0,0,0,0,1
87681,2343697,0,0,0,0,0,1
87684,2343779,0,0,0,0,0,1
87684,2343779,0,0,0,0,0,1
87690,1167277,0,0,98,0,0,1
87690,1167277,0,0,98,0,0,1
87691,4594,0,0,16044,0,0,1
87691,4594,0,0,16044,0,0,1
87698,2344014,0,0,0,0,0,1
87698,2344014,0,0,0,0,0,1
87716,53448,0,0,6936,0,0,1
87716,53448,0,0,6936,0,0,1
87734,2344213,0,0,0,0,0,1
87734,2344213,0,0,0,0,0,1
87738,453883,1,0.01,1680,0.469410012078276,0.007407407407407408,1
87738,453883,1,0.01,1680,0.469410012078276,0.007407407407407408,1
87741,2344282,0,0,0,0,0,1
87741,2344282,0,0,0,0,0,1
87761,193904,1,0.01818181818181818,495,0.5695166695789404,0.017543859649122806,1
87761,193904,1,0.01818181818181818,495,0.5695166695789404,0.017543859649122806,1
87772,2344605,0,0,0,0,0,1
87772,2344605,0,0,0,0,0,1
87785,106144,0,0,17874,0,0,1
87785,126833,6,0.008995502248875561,7282,2.167075717890281,0.01075004253922137,1
87785,1718248,4,0.006006006006006006,5296,1.6419868238233877,0.016939823334230962,1
87785,207951,2,0.002932551319648094,14564,0.7421156717970361,0.004454605796887676,1
87785,852208,0,0,7944,0,0,1
87785,106144,0,0,17874,0,0,1
87785,126833,6,0.008995502248875561,7282,2.167075717890281,0.01075004253922137,1
87785,1718248,4,0.006006006006006006,5296,1.6419868238233877,0.016939823334230962,1
87785,207951,2,0.002932551319648094,14564,0.7421156717970361,0.004454605796887676,1
87785,852208,0,0,7944,0,0,1
87786,2344777,0,0,0,0,0,1
87786,2344777,0,0,0,0,0,1
87789,2344791,0,0,0,0,0,1
87789,2344791,0,0,0,0,0,1
87791,2344762,0,0,0,0,0,1
87791,2344762,0,0,0,0,0,1
87794,6496,2,0.011363636363636364,4440,1.2020603867252748,0.05194805194805195,1
87794,6496,2,0.011363636363636364,4440,1.2020603867252748,0.05194805194805195,1
87795,77247,1,0.004739336492890996,9211,0.4542569756961456,0.006289308176100629,1
87795,77247,1,0.004739336492890996,9211,0.4542569756961456,0.006289308176100629,1
87803,1246263,1,0.0014184397163120568,705,0.3503478552597658,0.0013986013986013986,1
87803,155065,0,0,2115,0,0,1
87803,2345052,0,0,0,0,0,1
87803,1246263,1,0.0014184397163120568,705,0.3503478552597658,0.0013986013986013986,1
87803,155065,0,0,2115,0,0,1
87803,2345052,0,0,0,0,0,1
87811,1135597,0,0,48,0,0,1
87811,1135597,0,0,48,0,0,1
87817,2345213,0,0,0,0,0,1
87817,2345213,0,0,0,0,0,1
87824,28287,0,0,2520,0,0,1
87824,28287,0,0,2520,0,0,1
87847,2345314,0,0,0,0,0,1
87847,2345314,0,0,0,0,0,1
87855,21153,0,0,308,0,0,1
87855,21153,0,0,308,0,0,1
87898,2345732,0,0,0,0,0,1
87898,2345732,0,0,0,0,0,1
87900,256053,0,0,5208,0,0,1
87900,256053,0,0,5208,0,0,1
87910,1381086,0,0,212,0,0,1
87910,1381086,0,0,212,0,0,1
87911,1051967,0,0,452,0,0,1
87911,1389720,1,0.008849557522123894,113,0.48351553818074344,0.008547008547008548,1
87911,1051967,0,0,452,0,0,1
87911,1389720,1,0.008849557522123894,113,0.48351553818074344,0.008547008547008548,1
87913,785510,0,0,46,0,0,1
87913,785510,0,0,46,0,0,1
87915,220322,1,0.0009794319294809011,38337,0.33342996786353685,0.001002004008016032,1
87915,220322,1,0.0009794319294809011,38337,0.33342996786353685,0.001002004008016032,1
87920,1237194,0,0,404,0,0,1
87920,2346398,0,0,0,0,0,1
87920,1237194,0,0,404,0,0,1
87920,2346398,0,0,0,0,0,1
87921,1398106,0,0,897,0,0,1
87921,1398106,0,0,897,0,0,1
87923,40036,0,0,13300,0,0,1
87923,40036,0,0,13300,0,0,1
87927,861409,0,0,38,0,0,1
87927,861409,0,0,38,0,0,1
87928,272610,1,0.0009950248756218905,11928,0.4937525818448508,0.009433962264150943,1
87928,55830,14,0.008500303582270795,662998,9.490164151419659,0.5732722317246423,1
87928,675452,0,0,30814,0,0,1
87928,272610,1,0.0009950248756218905,11928,0.4937525818448508,0.009433962264150943,1
87928,55830,14,0.008500303582270795,662998,9.490164151419659,0.5732722317246423,1
87928,675452,0,0,30814,0,0,1
87932,740889,0,0,235,0,0,1
87932,740889,0,0,235,0,0,1
87936,146719,1,0.004464285714285714,2756,0.3351626188290989,0.0010384215991692627,1
87936,2288685,0,0,212,0,0,1
87936,146719,1,0.004464285714285714,2756,0.3351626188290989,0.0010384215991692627,1
87936,2288685,0,0,212,0,0,1
87954,367147,7,0.1044776119402985,1288,3.0008527334001163,0.047947724790641015,1
87954,367147,7,0.1044776119402985,1288,3.0008527334001167,0.04794772479064101,1
87970,1216329,0,0,1240,0,0,1
87970,1377259,0,0,1240,0,0,1
87970,294119,1,0.0015748031496062992,9920,0.33871804592449833,0.0011160714285714285,1
87970,362260,0,0,1860,0,0,1
87970,1216329,0,0,1240,0,0,1
87970,1377259,0,0,1240,0,0,1
87970,294119,1,0.0015748031496062992,9920,0.33871804592449833,0.0011160714285714285,1
87970,362260,0,0,1860,0,0,1
87976,25952,1,0.0019193857965451055,50697,0.38511943253897,0.002531645569620253,1
87976,25952,1,0.0019193857965451055,50697,0.38511943253897,0.002531645569620253,1
87978,2347827,0,0,0,0,0,1
87978,2347827,0,0,0,0,0,1
87984,1372799,0,0,587,0,0,1
87984,2347727,0,0,0,0,0,1
87984,99363,1,0.0014814814814814814,52243,1.2850972089384687,0.16666666666666666,1
87984,1372799,0,0,587,0,0,1
87984,2347727,0,0,0,0,0,1
87984,99363,1,0.0014814814814814814,52243,1.2850972089384687,0.16666666666666666,1
87991,52788,18,0.02723146747352496,58378,9.761798325887687,0.4458825343906061,1
87991,52788,18,0.02723146747352496,58378,9.761798325887685,0.44588253439060604,1
87994,2347590,2,0.034482758620689655,116,1.0761374921356905,0.027745885954841176,1
87994,2347590,2,0.034482758620689655,116,1.0761374921356905,0.027745885954841176,1
87997,1353,4,0.01084010840108401,13902,1.998799471875373,0.04393682683050851,1
87997,1353,4,0.01084010840108401,13902,1.998799471875373,0.04393682683050851,1
87999,13594,0,0,33330,0,0,1
87999,13594,0,0,33330,0,0,1
88003,62060,5,0.0071633237822349575,41470,4.136687130683887,0.3418633540372671,1
88003,816627,7,0.010819165378670788,10208,2.5542735766767595,0.014346571975086207,1
88003,62060,5,0.0071633237822349575,41470,4.136687130683887,0.34186335403726703,1
88003,816627,7,0.010819165378670788,10208,2.554273576676759,0.014346571975086207,1
88005,298812,5,0.03731343283582089,4810,1.8573831164157268,0.010759244689221086,1
88005,298812,5,0.03731343283582089,4810,1.857383116415727,0.010759244689221086,1
88008,2348066,0,0,0,0,0,1
88008,2348066,0,0,0,0,0,1
88019,2304967,0,0,68,0,0,1
88019,2304967,0,0,68,0,0,1
88020,351607,3,0.006666666666666667,26496,1.0143888510801768,0.0033088458502823145,1
88020,351607,3,0.006666666666666667,26496,1.0143888510801768,0.0033088458502823145,1
88026,251875,1,0.004132231404958678,2772,0.45482308538854455,0.006329113924050633,1
88026,251875,1,0.004132231404958678,2772,0.45482308538854455,0.006329113924050633,1
88032,88419,3,0.0189873417721519,5220,2.1389103141234087,0.14655271804923042,1
88032,88419,3,0.0189873417721519,5220,2.1389103141234087,0.14655271804923042,1
88039,1180740,0,0,6440,0,0,1
88039,58329,3,0.002617801047120419,210680,2.3713439802283807,0.1658119658119658,1
88039,644250,0,0,7360,0,0,1
88039,1180740,0,0,6440,0,0,1
88039,58329,3,0.002617801047120419,210680,2.3713439802283807,0.1658119658119658,1
88039,644250,0,0,7360,0,0,1
88043,2348718,0,0,0,0,0,1
88043,628123,0,0,4170,0,0,1
88043,898345,0,0,834,0,0,1
88043,2348718,0,0,0,0,0,1
88043,628123,0,0,4170,0,0,1
88043,898345,0,0,834,0,0,1
88050,726674,0,0,208,0,0,1
88050,726674,0,0,208,0,0,1
88053,1349436,0,0,36,0,0,1
88053,1349436,0,0,36,0,0,1
88055,631167,0,0,875,0,0,1
88055,631167,0,0,875,0,0,1
88059,1543629,0,0,1275,0,0,1
88059,1563425,0,0,2975,0,0,1
88059,1543629,0,0,1275,0,0,1
88059,1563425,0,0,2975,0,0,1
88064,1104331,1,0.009259259259259259,420,0.3401916824015246,0.0011494252873563218,1
88064,851763,2,0.017699115044247787,1050,0.7290892168646255,0.0036349002349703365,1
88064,1104331,1,0.009259259259259259,420,0.3401916824015246,0.0011494252873563218,1
88064,851763,2,0.017699115044247787,1050,0.7290892168646255,0.0036349002349703365,1
88067,1348,0,0,131334,0,0,1
88067,2349113,0,0,0,0,0,1
88067,1348,0,0,131334,0,0,1
88067,2349113,0,0,0,0,0,1
88068,982669,2,0.012578616352201259,2320,0.7481991586054568,0.0042476329468572925,1
88068,982669,2,0.012578616352201259,2320,0.7481991586054568,0.0042476329468572925,1
88069,2349284,0,0,0,0,0,1
88069,2349284,0,0,0,0,0,1
88070,2349367,0,0,0,0,0,1
88070,892717,0,0,1173,0,0,1
88070,2349367,0,0,0,0,0,1
88070,892717,0,0,1173,0,0,1
88071,819140,0,0,1143,0,0,1
88071,83375,1,0.0009363295880149813,119634,1.1073093649624541,0.125,1
88071,819140,0,0,1143,0,0,1
88071,83375,1,0.0009363295880149813,119634,1.1073093649624541,0.125,1
88073,1406332,0,0,768,0,0,1
88073,1406332,0,0,768,0,0,1
88074,725774,0,0,312,0,0,1
88074,725774,0,0,312,0,0,1
88075,2032131,0,0,986,0,0,1
88075,702682,0,0,1972,0,0,1
88075,751151,0,0,4930,0,0,1
88075,757299,0,0,2958,0,0,1
88075,2032131,0,0,986,0,0,1
88075,702682,0,0,1972,0,0,1
88075,751151,0,0,4930,0,0,1
88075,757299,0,0,2958,0,0,1
88076,2349757,0,0,0,0,0,1
88076,2349757,0,0,0,0,0,1
88087,2115388,0,0,772,0,0,1
88087,706810,0,0,1544,0,0,1
88087,2115388,0,0,772,0,0,1
88087,706810,0,0,1544,0,0,1
88090,1553088,0,0,1422,0,0,1
88090,1553088,0,0,1422,0,0,1
88092,2058015,0,0,364,0,0,1
88092,2058015,0,0,364,0,0,1
88094,1558867,0,0,1058,0,0,1
88094,604748,1,0.001838235294117647,8464,0.3374060689410503,0.0010869565217391304,1
88094,1558867,0,0,1058,0,0,1
88094,604748,1,0.001838235294117647,8464,0.3374060689410503,0.0010869565217391304,1
88100,273656,0,0,508,0,0,1
88100,273656,0,0,508,0,0,1
88110,41313,1,0.001658374792703151,89683,0.4237583541240989,0.004366812227074236,1
88110,884675,0,0,1315,0,0,1
88110,41313,1,0.001658374792703151,89683,0.4237583541240989,0.004366812227074236,1
88110,884675,0,0,1315,0,0,1
88115,2350728,0,0,0,0,0,1
88115,349304,0,0,4599,0,0,1
88115,576345,0,0,4599,0,0,1
88115,2350728,0,0,0,0,0,1
88115,349304,0,0,4599,0,0,1
88115,576345,0,0,4599,0,0,1
88122,616436,0,0,8424,0,0,1
88122,616436,0,0,8424,0,0,1
88129,155778,0,0,2210,0,0,1
88129,155778,0,0,2210,0,0,1
88135,2350930,0,0,0,0,0,1
88135,2350930,0,0,0,0,0,1
88136,657258,0,0,630,0,0,1
88136,657258,0,0,630,0,0,1
88160,2351460,0,0,0,0,0,1
88160,2351460,0,0,0,0,0,1
88163,1358842,1,0.0021008403361344537,950,0.4434053967922575,0.005555555555555556,1
88163,2232226,3,0.00631578947368421,1425,1.5072578520727442,0.03475343567086686,1
88163,1358842,1,0.0021008403361344537,950,0.4434053967922575,0.005555555555555556,1
88163,2232226,3,0.00631578947368421,1425,1.5072578520727442,0.03475343567086686,1
88164,216481,0,0,5080,0,0,1
88164,88997,0,0,53848,0,0,1
88164,216481,0,0,5080,0,0,1
88164,88997,0,0,53848,0,0,1
88187,2352387,0,0,0,0,0,1
88187,343128,0,0,3912,0,0,1
88187,659640,2,0.0019550342130987292,45966,0.7429768217069654,0.004607223312259283,1
88187,2352387,0,0,0,0,0,1
88187,343128,0,0,3912,0,0,1
88187,659640,2,0.0019550342130987292,45966,0.7429768217069654,0.004607223312259283,1
88194,39471,0,0,869652,0,0,1
88194,39471,0,0,869652,0,0,1
88195,2351989,0,0,0,0,0,1
88195,2351989,0,0,0,0,0,1
88198,514837,0,0,780,0,0,1
88198,514837,0,0,780,0,0,1
88206,157147,8,0.030418250950570342,2860,3.1210018985747983,0.02732026907282348,1
88206,157147,8,0.030418250950570342,2860,3.1210018985747987,0.02732026907282348,1
88211,855328,1,0.019230769230769232,196,0.5856274687844196,0.0196078431372549,1
88211,855328,1,0.019230769230769232,196,0.5856274687844196,0.0196078431372549,1
88215,2352836,0,0,0,0,0,1
88215,2352881,0,0,0,0,0,1
88215,2352836,0,0,0,0,0,1
88215,2352881,0,0,0,0,0,1
88221,1188006,3,0.018518518518518517,1256,1.5293030681260764,0.05356757395474393,1
88221,1188006,3,0.018518518518518517,1256,1.5293030681260764,0.05356757395474393,1
88222,2271874,0,0,991,0,0,1
88222,2353447,0,0,0,0,0,1
88222,94666,0,0,491536,0,0,1
88222,2271874,0,0,991,0,0,1
88222,2353447,0,0,0,0,0,1
88222,94666,0,0,491536,0,0,1
88224,2353518,0,0,0,0,0,1
88224,396540,0,0,989,0,0,1
88224,2353518,0,0,0,0,0,1
88224,396540,0,0,989,0,0,1
88228,2166453,1,0.00980392156862745,490,0.3785764910673911,0.00228310502283105,1
88228,2166453,1,0.00980392156862745,490,0.3785764910673911,0.00228310502283105,1
88232,2353090,0,0,269,0,0,1
88232,2353090,0,0,269,0,0,1
88240,1408299,0,0,481,0,0,1
88240,1674748,0,0,962,0,0,1
88240,1408299,0,0,481,0,0,1
88240,1674748,0,0,962,0,0,1
88242,1124179,4,0.07547169811320754,212,1.8802943000271721,0.03136506496860218,1
88242,1124179,4,0.07547169811320754,212,1.8802943000271721,0.03136506496860218,1
88243,2115132,0,0,481,0,0,1
88243,811588,0,0,8658,0,0,1
88243,2115132,0,0,481,0,0,1
88243,811588,0,0,8658,0,0,1
88247,88369,3,0.06521739130434782,360,4.487196144962343,0.5530120481927712,1
88247,88369,3,0.06521739130434782,360,4.487196144962343,0.5530120481927712,1
88252,496909,0,0,247,0,0,1
88252,496909,0,0,247,0,0,1
88260,103387,4,0.015503875968992248,16720,1.4692134256145728,0.008038582303735008,1
88260,103387,4,0.015503875968992248,16720,1.4692134256145728,0.008038582303735008,1
88269,2354289,0,0,0,0,0,1
88269,355693,0,0,3796,0,0,1
88269,2354289,0,0,0,0,0,1
88269,355693,0,0,3796,0,0,1
88272,114772,7,0.012797074954296161,53013,2.593570400182074,0.015810393095994576,1
88272,158184,0,0,6465,0,0,1
88272,202053,2,0.00425531914893617,17671,0.7306220136193483,0.003829830948115903,1
88272,114772,7,0.012797074954296161,53013,2.5935704001820743,0.015810393095994576,1
88272,158184,0,0,6465,0,0,1
88272,202053,2,0.00425531914893617,17671,0.7306220136193483,0.003829830948115903,1
88273,180979,0,0,2581,0,0,1
88273,180979,0,0,2581,0,0,1
88277,2354902,0,0,0,0,0,1
88277,624349,0,0,975,0,0,1
88277,717651,0,0,3900,0,0,1
88277,904879,0,0,6825,0,0,1
88277,2354902,0,0,0,0,0,1
88277,624349,0,0,975,0,0,1
88277,717651,0,0,3900,0,0,1
88277,904879,0,0,6825,0,0,1
88284,2354380,0,0,0,0,0,1
88284,2354380,0,0,0,0,0,1
88285,1429020,0,0,4565,0,0,1
88285,1553411,0,0,913,0,0,1
88285,1563121,0,0,6391,0,0,1
88285,345086,0,0,25564,0,0,1
88285,1429020,0,0,4565,0,0,1
88285,1553411,0,0,913,0,0,1
88285,1563121,0,0,6391,0,0,1
88285,345086,0,0,25564,0,0,1
88292,124400,0,0,1504,0,0,1
88292,124400,0,0,1504,0,0,1
88308,166992,0,0,11,0,0,1
88308,166992,0,0,11,0,0,1
88314,172170,7,0.013232514177693762,52503,2.446028693761215,0.009771983641587077,1
88314,2355468,0,0,0,0,0,1
88314,44725,15,0.020053475935828877,144892,11.396251255275377,0.8968647000660317,1
88314,172170,7,0.013232514177693762,52503,2.446028693761215,0.009771983641587077,1
88314,2355468,0,0,0,0,0,1
88314,44725,15,0.020053475935828877,144892,11.396251255275379,0.8968647000660316,1
88326,170433,0,0,45201,0,0,1
88326,170433,0,0,45201,0,0,1
88327,285212,2,0.009523809523809525,10011,0.7542845406156247,0.005112412783185459,1
88327,285212,2,0.009523809523809525,10011,0.7542845406156247,0.005112412783185459,1
88332,1022326,0,0,6318,0,0,1
88332,2348930,0,0,486,0,0,1
88332,708039,0,0,972,0,0,1
88332,1022326,0,0,6318,0,0,1
88332,2348930,0,0,486,0,0,1
88332,708039,0,0,972,0,0,1
88337,2031572,0,0,543,0,0,1
88337,2031572,0,0,543,0,0,1
88340,2356239,0,0,0,0,0,1
88340,2356239,0,0,0,0,0,1
88341,32605,0,0,2958,0,0,1
88341,32605,0,0,2958,0,0,1
88349,2356271,0,0,0,0,0,1
88349,2356271,0,0,0,0,0,1
88355,66945,0,0,2584,0,0,1
88355,66945,0,0,2584,0,0,1
88356,59769,28,0.017766497461928935,611163,19.55514794868471,1.484244119140878,1
88356,65159,8,0.006745362563237774,208953,12.483322848502759,1.7606556871453243,1
88356,59769,28,0.017766497461928935,611163,19.55514794868471,1.4842441191408782,1
88356,65159,8,0.006745362563237774,208953,12.483322848502759,1.7606556871453243,1
88360,2356829,0,0,0,0,0,1
88360,2356829,0,0,0,0,0,1
88370,2225067,0,0,942,0,0,1
88370,2225067,0,0,942,0,0,1
88374,617663,0,0,1162,0,0,1
88374,617663,0,0,1162,0,0,1
88377,1078374,0,0,278,0,0,1
88377,1078374,0,0,278,0,0,1
88383,205338,0,0,6307,0,0,1
88383,206501,0,0,11713,0,0,1
88383,766068,0,0,11713,0,0,1
88383,205338,0,0,6307,0,0,1
88383,206501,0,0,11713,0,0,1
88383,766068,0,0,11713,0,0,1
88387,1091053,0,0,720,0,0,1
88387,1091053,0,0,720,0,0,1
88390,1406134,3,0.0034482758620689655,9482,1.0711910739230612,0.005297328761163147,1
88390,14775,83,0.06018854242204496,517200,60.246811853019054,4.306829698517431,1
88390,197108,4,0.004540295119182747,19826,1.341927085298043,0.0041840624344026975,1
88390,1406134,3,0.0034482758620689655,9482,1.0711910739230612,0.005297328761163147,1
88390,14775,83,0.06018854242204496,517200,60.24681185301904,4.306829698517431,1
88390,197108,4,0.004540295119182747,19826,1.341927085298043,0.0041840624344026975,1
88392,1154752,0,0,1192,0,0,1
88392,1571270,0,0,1192,0,0,1
88392,1154752,0,0,1192,0,0,1
88392,1571270,0,0,1192,0,0,1
88396,524032,2,0.009708737864077669,2167,0.8588735902625453,0.011567656765676568,1
88396,524032,2,0.009708737864077669,2167,0.8588735902625453,0.011567656765676568,1
88401,88083,5,0.09433962264150944,400,2.7306711719842798,0.09508672478623567,1
88401,88083,5,0.09433962264150944,400,2.7306711719842798,0.09508672478623567,1
88402,1626345,0,0,532,0,0,1
88402,66322,0,0,25935,0,0,1
88402,890450,0,0,798,0,0,1
88402,1626345,0,0,532,0,0,1
88402,66322,0,0,25935,0,0,1
88402,890450,0,0,798,0,0,1
88403,190902,0,0,9672,0,0,1
88403,1939888,0,0,186,0,0,1
88403,2357939,0,0,0,0,0,1
88403,190902,0,0,9672,0,0,1
88403,1939888,0,0,186,0,0,1
88403,2357939,0,0,0,0,0,1
88419,2347386,1,0.00847457627118644,234,0.6048829123101416,0.022222222222222223,1
88419,350512,0,0,1287,0,0,1
88419,2347386,1,0.00847457627118644,234,0.6048829123101416,0.022222222222222223,1
88419,350512,0,0,1287,0,0,1
88420,1577664,0,0,831,0,0,1
88420,1671875,0,0,1662,0,0,1
88420,1715370,0,0,3324,0,0,1
88420,1577664,0,0,831,0,0,1
88420,1671875,0,0,1662,0,0,1
88420,1715370,0,0,3324,0,0,1
88479,969328,1,0.05,80,0.3833582594645042,0.0024630541871921183,1
88479,969328,1,0.05,80,0.3833582594645042,0.0024630541871921183,1
88489,227311,0,0,4270,0,0,1
88489,227311,0,0,4270,0,0,1
88513,2358920,0,0,0,0,0,1
88513,2358920,0,0,0,0,0,1
88516,703720,0,0,2100,0,0,1
88516,703720,0,0,2100,0,0,1
88518,102127,0,0,644,0,0,1
88518,102127,0,0,644,0,0,1
88526,2359051,0,0,0,0,0,1
88526,2359059,0,0,0,0,0,1
88526,2359051,0,0,0,0,0,1
88526,2359059,0,0,0,0,0,1
88534,284447,1,0.019230769230769232,430,0.4652852722701181,0.0070921985815602835,1
